Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
412,239524,sup,497,223885,sup,157,157370,mid,202,138928,bot,555,131637,sup,145,127647,bot,81,119543,bot,142,105605,mid,246,86886,mid,64,82822,jg,164,75074,top,245,63715,jg,427,57249,jg,39,53758,top,516,28903,top
19,270728,jg,11,221921,jg,28,195399,jg,79,115664,top,32,83750,sup,54,78834,top,145,73790,bot,37,66484,sup,157,65258,mid,86,56937,top,117,56554,sup,22,27051,bot,21,26191,bot,1,22694,mid,517,18367,mid
8,331197,mid,92,94655,top,75,89900,top,84,87755,top,238,81109,mid,45,78025,mid,11,70619,jg,141,62739,jg,33,61682,jg,81,35231,bot,15,33512,bot,99,32186,sup,63,31255,sup,50,27070,sup,29,23260,bot
21,95033,bot,64,73371,jg,238,70342,mid,202,63765,bot,81,60805,bot,157,59314,mid,121,58815,jg,245,49980,jg,63,47040,sup,86,35743,top,92,32749,top,122,30105,top,1,19498,mid,16,19268,sup,99,18159,sup
412,630558,sup,35,101019,jg,143,90995,sup,53,78613,sup,64,48780,jg,11,47322,jg,81,46034,bot,238,38588,mid,114,33774,top,516,32833,top,110,32308,bot,51,25055,bot,517,23188,mid,518,23117,mid,6,18330,top
64,298270,jg,150,136045,top,104,124289,jg,6,106958,top,79,72646,top,59,55124,jg,517,22846,mid,157,17778,mid,7,16966,mid,12,10340,sup,50,8900,sup,26,7041,sup,236,5186,bot,360,1633,bot,145,1474,bot
86,426729,top,31,180296,top,36,174194,top,45,148740,mid,119,68245,bot,38,23037,mid,12,22812,sup,161,22393,sup,53,15139,sup,136,12546,mid,9,10577,jg,33,9339,jg,64,6434,jg,115,6277,bot,202,5408,bot
202,463730,bot,246,217028,mid,145,150761,bot,81,131782,bot,141,115073,jg,517,106675,mid,142,59334,mid,25,50031,sup,17,36421,top,245,34385,jg,104,31304,jg,24,30951,top,555,28501,sup,107,26491,top,43,16552,sup
110,69489,bot,22,59710,bot,202,59313,bot,235,35435,sup,11,32687,jg,157,30922,mid,77,20293,jg,84,14462,top,91,11916,jg,127,10079,mid,45,9170,mid,10,7808,top,17,6120,top,147,4434,sup,12,4226,sup
92,634175,top,157,203480,mid,41,163050,top,126,139899,top,51,122353,bot,238,105652,mid,55,86681,mid,67,82555,bot,81,68913,bot,64,65821,jg,104,42928,jg,16,42375,sup,5,39445,jg,63,19584,sup,43,18502,sup
432,612391,sup,201,255432,sup,412,192707,sup,516,21942,top,3,18917,mid,98,18288,top,103,17055,mid,1,9225,mid,20,7549,jg,78,6825,jg,86,6262,top,5,5253,jg,22,5056,bot,21,3301,bot,236,3051,bot
56,507308,jg,5,162745,jg,234,72436,jg,55,23029,mid,161,22489,sup,53,20577,sup,350,18603,sup,238,13683,mid,45,12291,mid,22,12216,bot,86,10943,top,81,7634,bot,54,7563,top,222,7300,bot,126,6701,top
