Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
107,250696,420,140564,238,103058,240,87986,64,80836
555,212238,157,96824,777,92799,55,60903,91,59035
122,120384,777,105717,81,59187,157,44587,54,44035
91,49465,39,43802,517,40462,266,38728,84,35081
555,111695,266,68614,157,65261,141,49267,64,44937
157,525061,777,111224,875,105943,141,28155,81,26041
157,57463,11,47376,777,28164,39,24268,64,23987
33,174695,157,114423,67,44284,64,35446,236,32017
96,160737,90,152420,63,142955,30,94596,115,60324
89,45185,518,37794,64,35810,39,35556,54,34015
82,300794,54,76009,36,71827,223,47206,99,37969
92,62064,86,57481,157,55662,117,55582,412,52790
517,314967,555,171405,238,126628,157,118781,39,72718
54,153538,3,94547,36,47154,32,30042,131,23622
54,65595,67,31692,517,29668,25,26937,53,25048
555,87301,516,65494,157,35506,777,34550,875,29461
39,91226,84,37322,7,35004,517,29418,81,27437
498,148522,24,116045,236,66863,81,56272,121,40450
28,73852,51,73630,61,46054,119,36175,21,28633
33,149967,11,50963,58,48192,54,44430,36,43171
157,92410,777,45521,141,35558,11,32069,81,22851
99,206808,103,82693,222,78317,22,70934,21,68197
157,99679,64,64527,777,45678,39,26473,141,25614
99,325598,51,58641,21,54116,3,41683,202,22097
518,253655,99,169062,51,82645,21,62052,17,44558
875,301527,11,36562,157,33979,19,28355,555,21206
51,56853,145,54178,81,49569,360,44358,67,41778
69,88147,420,72112,54,62226,164,40080,131,21146
161,50775,53,41757,80,24199,412,21466,54,21110
39,61197,74,54698,5,32430,238,28997,107,25060
555,179644,875,147356,157,135238,238,109909,145,95784
55,76439,39,47186,245,32657,11,30467,35,26501
103,205382,99,121991,222,95792,117,86456,51,81837
131,616902,102,117259,22,75670,84,62809,234,37982
245,271060,141,111404,84,72673,157,58194,555,51539
412,143067,89,134085,53,116617,101,113599,111,76546
267,152250,12,149567,223,131927,133,120431,39,116104
92,223925,50,124650,131,113570,53,66079,67,51817
245,570495,99,324228,80,137873,17,133800,25,88941
81,80996,32,34354,163,26288,77,26058,235,23786
245,239347,236,99854,64,68066,126,58919,157,41652
64,104965,141,97832,254,87834,20,81015,517,76967
58,630906,875,186881,54,60922,517,60653,81,46488
267,197150,89,171030,54,140891,64,116822,12,97802
19,126902,85,49370,58,45555,54,28699,111,25369
157,154302,555,108796,64,75947,777,68016,122,59854
98,91609,84,61879,245,34936,54,34617,89,25827
875,757512,122,147205,555,85349,157,57097,234,55202
555,155486,84,60721,238,59800,157,47950,266,32174
99,74812,84,72979,81,61330,412,52762,517,47219
360,148218,99,134502,117,95977,350,81703,17,62581
157,105807,53,78563,58,74602,3,67193,105,52592
555,282252,84,138331,54,35408,131,29440,236,24115
104,102794,245,93449,81,51063,157,48040,64,43526
523,86401,145,42402,81,40054,141,37074,222,35303
555,206118,84,161930,7,141401,114,100836,55,76743
80,252849,120,216224,36,154831,89,119586,131,103139
157,50177,81,41027,18,33901,360,32741,145,23118
85,259812,360,59488,84,38413,80,30669,126,28132
238,41647,777,40266,141,32407,875,28408,202,26954
39,135506,84,127277,157,121277,11,61620,105,58401
157,112554,412,31943,103,30203,81,29435,99,27792
81,127931,91,83132,523,72703,245,65791,67,50668
875,103333,11,67544,254,48181,68,42441,141,37090
157,255630,67,220967,64,204996,92,146447,81,110527
17,52758,19,29508,518,26732,141,21731,82,21720
11,112996,122,68121,157,57273,64,42547,53,28730
81,224675,145,99626,142,54602,222,37250,110,30576
103,520434,101,83599,51,83419,22,72435,238,50286
91,162583,157,115482,555,82452,875,60815,238,34787
17,196595,84,81343,6,61459,145,51470,82,42609
35,491804,555,47599,157,24378,99,22031,497,21322
11,166260,141,87466,58,43369,64,32025,516,23905
875,81294,89,37790,131,29289,81,26422,145,25254
136,95661,157,76081,101,71003,11,70863,555,70324
236,100493,58,75598,81,40605,164,32065,67,30893
103,142359,81,109984,84,90169,7,74400,64,71711
99,135550,35,104091,21,79236,17,68964,36,68192
126,350675,429,83789,67,64486,81,44784,202,42439
420,109400,234,79001,517,32491,360,27415,2,26285
360,211275,21,97726,86,96598,875,74455,58,69758
157,202896,80,58804,238,54977,777,50203,84,44214
39,41644,236,34337,360,31596,142,27185,67,24230
