Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
63,157904,202,111499,141,100702,14,84641,21,67536
202,758546,81,414561,142,79627,203,75160,498,56457
420,106028,777,43189,31,42029,122,41054,154,37350
157,208346,81,78785,145,72969,84,50503,517,43862
157,232652,99,82064,91,70600,11,53543,62,40783
157,126277,24,81412,555,76118,141,73069,82,63678
8,164515,67,137850,145,101527,131,98381,81,94188
142,439836,81,389279,429,280361,523,180775,202,158988
29,177512,202,121041,412,112871,157,96145,523,95555
81,76052,164,73543,141,67963,13,48261,202,40906
9,121945,28,116074,203,83255,876,69133,77,69096
234,232866,420,174528,36,171750,5,110417,122,90689
498,247058,51,145111,163,126813,518,116058,99,88520
11,180590,245,45159,238,28098,777,26451,555,23863
84,222177,104,108685,91,103677,145,89474,28,80802
157,80362,202,77755,777,64245,164,60442,99,49988
360,250850,96,185263,120,119879,21,73633,875,63732
86,238679,98,172220,75,162845,77,66275,412,58435
147,515803,15,329189,235,281793,21,258556,22,230386
145,295319,81,122881,141,75093,51,67564,103,65525
64,83826,11,61223,59,50406,157,45536,245,41595
18,469601,202,214583,145,160953,51,145637,222,79830
64,284345,141,68221,29,65403,35,61158,104,50241
